Time Fragment:60; LENGTH_SCALE: 0.016067; Potential: 6.575e-02
 -0.000000 -0.000000 -0.008985 -3742544.878729 -3720380.625181 -5606963.474415 0.000998 5000 3.754785 19.760511 0.073372
0.45837370 0.09362842 0.13463373 0.03112007 0.00000944 0.00000310 0.00000000 0
0.50552695 0.96204870 0.39208492 0.03112007 0.00002875 0.00000356 0.00000000 1
0.56371897 0.66543864 0.15337815 0.03112007 0.00000278 0.00000110 0.00000000 2
0.69926143 0.78923190 0.26851161 0.03112007 0.00002176 0.00000361 0.00000000 3
0.83659649 0.50952094 0.59188094 0.03112007 0.00003268 0.00000250 0.00000000 4
0.65312495 0.66295648 0.01310521 0.03112007 0.00000456 0.00000098 0.00000000 5
0.27348543 0.27103468 0.90113640 0.03112007 0.00001529 0.00000158 0.00000000 6
0.06835602 0.37523828 0.52119960 0.03112007 0.00001503 0.00000227 0.00000000 7
0.74834401 0.41621938 0.39621714 0.03112007 0.00000417 0.00000401 0.00000000 8
0.78075080 0.45334477 0.08260595 0.03112007 0.00002971 0.00000411 0.00000000 9
0.88162895 0.94964011 0.14004435 0.03112007 0.00000524 0.00000121 0.00000000 10
0.03823831 0.38528304 0.11678204 0.03112007 0.00000144 0.00000420 0.00000000 11
0.47994531 0.93526708 0.81958389 0.03112007 0.00001541 0.00000401 0.00000000 12
0.69284036 0.72785841 0.63050299 0.03112007 0.00003010 0.00000211 0.00000000 13
0.86054918 0.48691941 0.11629950 0.03112007 0.00000462 0.00000304 0.00000000 14
0.54823300 0.14388437 0.95132926 0.03112007 0.00001091 0.00000115 0.00000000 15
0.47166321 0.37158715 0.14940450 0.03112007 0.00001857 0.00000195 0.00000000 16
0.44370604 0.48461292 0.45730792 0.03112007 0.00000361 0.00000363 0.00000000 17
0.93346083 0.21023077 0.89300642 0.03112007 0.00002587 0.00000301 0.00000000 18
0.42884067 0.00768431 0.30905739 0.03112007 0.00002882 0.00000404 0.00000000 19
0.44647865 0.90943437 0.26663551 0.03112007 0.00001256 0.00000257 0.00000000 20
0.69589286 0.88795791 0.71197561 0.03112007 0.00003980 0.00000064 0.00000000 21
0.81282589 0.33056741 0.62848772 0.03112007 0.00000715 0.00000325 0.00000000 22
0.57599694 0.01842864 0.38813884 0.03112007 0.00001712 0.00000377 0.00000000 23
0.31219853 0.97302159 0.78268969 0.03112007 0.00001525 0.00000263 0.00000000 24
0.45938909 0.45075640 0.95853924 0.03112007 0.00000414 0.00000288 0.00000000 25
0.30819919 0.89376933 0.37209786 0.03112007 0.00001664 0.00000284 0.00000000 26
0.50959577 0.35663830 0.81062470 0.03112007 0.00001090 0.00000188 0.00000000 27
0.89839473 0.36676241 0.96397209 0.03112007 0.00000904 0.00000257 0.00000000 28
0.79060735 0.77611560 0.96993505 0.03112007 0.00000812 0.00000126 0.00000000 29
0.12173765 0.27389895 0.81559271 0.03112007 0.00001048 0.00000272 0.00000000 30
0.35318100 0.83205270 0.81845896 0.03112007 0.00000572 0.00000061 0.00000000 31
0.01830824 0.69939398 0.14688881 0.03112007 0.00001831 0.00000157 0.00000000 32
0.73845189 0.29307699 0.23126557 0.03112007 0.00002521 0.00000071 0.00000000 33
0.05362922 0.56289773 0.14952444 0.03112007 0.00000029 0.00000098 0.00000000 34
0.85964498 0.01772776 0.59473769 0.03112007 0.00001410 0.00000313 0.00000000 35
0.96148812 0.43028771 0.41944755 0.03112007 0.00000054 0.00000268 0.00000000 36
0.08254604 0.85858664 0.77338168 0.03112007 0.00000111 0.00000168 0.00000000 37
0.95506131 0.84598523 0.10018621 0.03112007 0.00000548 0.00000393 0.00000000 38
0.94863222 0.62451227 0.91311734 0.03112007 0.00000526 0.00000063 0.00000000 39
0.91067448 0.75865619 0.13038437 0.03112007 0.00000411 0.00000199 0.00000000 40
0.76940518 0.17863962 0.83554937 0.03112007 0.00003014 0.00000185 0.00000000 41
0.57825108 0.13569325 0.68355077 0.03112007 0.00000435 0.00000291 0.00000000 42
0.81098847 0.83154411 0.95064801 0.03112007 0.00000188 0.00000302 0.00000000 43
0.89888178 0.92356864 0.61799974 0.03112007 0.00001866 0.00000131 0.00000000 44
0.08136807 0.74584452 0.64355992 0.03112007 0.00002316 0.00000212 0.00000000 45
0.68851890 0.61697529 0.03550863 0.03112007 0.00001303 0.00000201 0.00000000 46
0.07514004 0.79965548 0.86377519 0.03112007 0.00000763 0.00000254 0.00000000 47
0.85499815 0.70376611 0.71930349 0.03112007 0.00001926 0.00000273 0.00000000 48
0.98739329 0.65477629 0.37359072 0.03112007 0.00000300 0.00000287 0.00000000 49
0.94021094 0.58044717 0.18597850 0.03112007 0.00000623 0.00000157 0.00000000 50
0.04883947 0.40188703 0.21206755 0.03112007 0.00000565 0.00000264 0.00000000 51
0.08783567 0.92180828 0.39705498 0.03112007 0.00001083 0.00000256 0.00000000 52
0.73182389 0.75070639 0.32455195 0.03112007 0.00000391 0.00000123 0.00000000 53
0.69545439 0.74147093 0.16100144 0.03112007 0.00001038 0.00000107 0.00000000 54
0.39832896 0.78784166 0.91683944 0.03112007 0.00000564 0.00000214 0.00000000 55
0.83299212 0.38544052 0.47290427 0.03112007 0.00001897 0.00000404 0.00000000 56
0.05605974 0.47708529 0.28094225 0.03112007 0.00000450 0.00000174 0.00000000 57
0.94514812 0.40665721 0.97362786 0.03112007 0.00001894 0.00000237 0.00000000 58
0.64506839 0.44800565 0.64615850 0.03112007 0.00000063 0.00000142 0.00000000 59
0.99939949 0.32835231 0.29443609 0.03112007 0.00001545 0.00000286 0.00000000 60
0.11688406 0.42549625 0.66437487 0.03112007 0.00001011 0.00000151 0.00000000 61
0.35637884 0.49908240 0.63134871 0.03112007 0.00002221 0.00000216 0.00000000 62
0.81173457 0.31408748 0.37451150 0.03112007 0.00002736 0.00000269 0.00000000 63
0.97997751 0.05191213 0.10366746 0.03112007 0.00001074 0.00000347 0.00000000 64
0.18154362 0.37540393 0.85049131 0.03112007 0.00001039 0.00000403 0.00000000 65
0.07684983 0.37090466 0.26549859 0.03112007 0.00000427 0.00000227 0.00000000 66
0.54202792 0.39229977 0.77148550 0.03112007 0.00000796 0.00000114 0.00000000 67
0.82192348 0.33543366 0.15535401 0.03112007 0.00000707 0.00000118 0.00000000 68
0.82827867 0.95566810 0.56885132 0.03112007 0.00001092 0.00000152 0.00000000 69
0.55775733 0.97590312 0.88982289 0.03112007 0.00000244 0.00000321 0.00000000 70
0.77072088 0.08242626 0.33525257 0.03112007 0.00000281 0.00000151 0.00000000 71
0.47355884 0.40426174 0.79367371 0.03112007 0.00001184 0.00000310 0.00000000 72
0.11745534 0.13579902 0.13406956 0.03112007 0.00001222 0.00000148 0.00000000 73
0.44054374 0.18999550 0.19643208 0.03112007 0.00001803 0.00000373 0.00000000 74
0.57538354 0.39591248 0.52969603 0.03112007 0.00002730 0.00000177 0.00000000 75
0.40594150 0.45418801 0.99124395 0.03112007 0.00000390 0.00000134 0.00000000 76
0.69189062 0.11082773 0.31112832 0.03112007 0.00003942 0.00000150 0.00000000 77
0.50686877 0.93826792 0.60784757 0.03112007 0.00001883 0.00000245 0.00000000 78
0.60019875 0.72586586 0.62246459 0.03112007 0.00001390 0.00000208 0.00000000 79
0.15489384 0.20393903 0.55401320 0.03112007 0.00000002 0.00000177 0.00000000 80
0.08845618 0.96888662 0.66973825 0.03112007 0.00003956 0.00000317 0.00000000 81
0.38712920 0.38976019 0.08803183 0.03112007 0.00000312 0.00000237 0.00000000 82
0.23725997 0.45689882 0.19686846 0.03112007 0.00000226 0.00000228 0.00000000 83
0.35007681 0.94626695 0.47573023 0.03112007 0.00000329 0.00000364 0.00000000 84
0.49110017 0.50253092 0.79394931 0.03112007 0.00001843 0.00000160 0.00000000 85
