Time Fragment:15; LENGTH_SCALE: 0.016067; Potential: 1.182e-03
 -0.000000 -0.000000 -0.002235 -334621.401631 -336166.760748 -447938.731984 0.000315 5000 0.355965 1.859633 0.070186
0.45885965 0.09364613 0.13492370 0.03112007 0.00000038 0.00000310 0.00000000 0
0.50513104 0.96201083 0.39496452 0.03112007 0.00000042 0.00000356 0.00000000 1
0.56319363 0.66565924 0.15514697 0.03112007 0.00000008 0.00000110 0.00000000 2
0.69915398 0.78929383 0.26993164 0.03112007 0.00000043 0.00000361 0.00000000 3
0.83680233 0.50944888 0.59595526 0.03112007 0.00000059 0.00000250 0.00000000 4
0.65300473 0.66308384 0.01308312 0.03112007 0.00000006 0.00000098 0.00000000 5
0.27374467 0.27093770 0.90777823 0.03112007 0.00000023 0.00000158 0.00000000 6
0.06833984 0.37544918 0.52462244 0.03112007 0.00000018 0.00000227 0.00000000 7
0.74799426 0.41626774 0.39929629 0.03112007 0.00000014 0.00000401 0.00000000 8
0.78055804 0.45364132 0.08275496 0.03112007 0.00000067 0.00000411 0.00000000 9
0.88193798 0.94945936 0.14117540 0.03112007 0.00000005 0.00000121 0.00000000 10
0.03861215 0.38551216 0.11781610 0.03112007 0.00000001 0.00000420 0.00000000 11
0.47941408 0.93524736 0.82524652 0.03112007 0.00000035 0.00000401 0.00000000 12
0.69269230 0.72813184 0.63432633 0.03112007 0.00000050 0.00000211 0.00000000 13
0.86016820 0.48710216 0.11747074 0.03112007 0.00000007 0.00000304 0.00000000 14
0.54805255 0.14392665 0.95782164 0.03112007 0.00000009 0.00000115 0.00000000 15
0.47219976 0.37157815 0.15064688 0.03112007 0.00000040 0.00000195 0.00000000 16
0.44385962 0.48482475 0.46069243 0.03112007 0.00000007 0.00000363 0.00000000 17
0.93317927 0.21046160 0.89899399 0.03112007 0.00000045 0.00000301 0.00000000 18
0.42888274 0.00755033 0.31101129 0.03112007 0.00000055 0.00000404 0.00000000 19
0.44656042 0.90913306 0.26862726 0.03112007 0.00000011 0.00000257 0.00000000 20
0.69572726 0.88815446 0.71715806 0.03112007 0.00000066 0.00000064 0.00000000 21
0.81320933 0.33109160 0.63316892 0.03112007 0.00000015 0.00000325 0.00000000 22
0.57553503 0.01867686 0.39099816 0.03112007 0.00000030 0.00000377 0.00000000 23
0.31183853 0.97286620 0.78788264 0.03112007 0.00000032 0.00000263 0.00000000 24
0.45930586 0.45062567 0.96482004 0.03112007 0.00000005 0.00000288 0.00000000 25
0.30833217 0.89379451 0.37490873 0.03112007 0.00000017 0.00000284 0.00000000 26
0.50968204 0.35681341 0.81596291 0.03112007 0.00000029 0.00000188 0.00000000 27
0.89901083 0.36662787 0.97075458 0.03112007 0.00000016 0.00000257 0.00000000 28
